customer_id,customer_name,phone,email,gender,age,province_code,province_name,member_level,id_card,register_time,updated_at
C000436,李芳,18285937641,,女,45,500000,重庆市,金卡会员,460000197710117229,2020-10-21 23:44:23,2023-03-02 19:13:24
C000437,周娜,13840812428,userC000437@gmail.com,女,32,520000,贵州省,普通会员,820000200012044990,2021-04-22 16:47:34,2023-12-09 08:27:55
C000438,孙华,19066275677,userC000438@example.com,未知,40,540000,西藏自治区,普通会员,520000197601199984,2021-06-12 04:55:34,2023-01-22 14:41:55
C000439,陈洋,17612656805,userC000439@qq.com,男,66,500000,重庆市,银卡会员,210000196102206984,2022-07-12 13:59:52,2024-02-12 14:31:16
C000440,胡敏,17648545381,userC000440@outlook.com,女,56,510000,四川省,银卡会员,500000197005281500,2021-01-03 08:07:19,2025-11-14 00:59:49
C000441,赵杰,18773839577,userC000441@163.com,女,69,340000,安徽省,钻石会员,150000200409238185,2024-07-04 10:22:58,2024-10-06 18:48:46
C000442,赵明,17172311498,userC000442@gmail.com,男,44,410000,河南省,金卡会员,220000198901171841,2024-04-12 23:21:29,2025-08-08 18:32:13
C000443,朱军,18327393556,userC000443@gmail.com,男,19,130000,河北省,普通会员,,2021-08-24 07:59:20,2022-05-11 12:49:22
C000444,胡敏,19645463260,userC000444@qq.com,男,26,540000,西藏自治区,普通会员,530000200208199715,2025-08-12 06:47:36,2025-11-23 19:23:36
C000445,郭明,18318776226,userC000445@gmail.com,男,58,140000,山西省,金卡会员,360000196201296520,2022-05-06 23:06:58,2024-10-04 11:02:46
C000446,王洋,13806034276,userC000446@gmail.com,女,25,360000,江西省,普通会员,510000197410030669,2024-11-13 22:23:14,2025-09-12 12:02:05
C000447,郭强,19523854154,userC000447@outlook.com,男,34,120000,天津市,钻石会员,340000199012173111,2024-12-08 01:22:06,2025-04-27 21:18:06
C000448,刘芳,18985378338,userC000448@example.com,女,44,500000,重庆市,普通会员,460000200004157051,2024-09-10 19:13:14,2025-01-02 20:25:32
C000449,李敏,15853616165,,未知,22,370000,山东省,银卡会员,710000196007175392,2022-10-17 09:03:49,2023-07-25 20:38:21
C000450,孙磊,18819994877,userC000450@163.com,女,49,500000,重庆市,银卡会员,450000196709271403,2023-02-27 14:36:14,2024-12-04 10:05:12
C000451,郭伟,13094185615,userC000451@gmail.com,男,36,150000,内蒙古自治区,银卡会员,620000200003148643,2025-11-08 04:54:28,2025-12-25 14:32:27
C000452,吴芳,15982255746,userC000452@example.com,男,18,140000,山西省,普通会员,220000198510042609,2024-07-12 02:19:10,2025-08-11 07:31:10
C000453,张静,15395657925,userC000453@qq.com,男,17,140000,山西省,银卡会员,540000199407248752,2025-01-13 10:59:05,2025-09-02 13:32:37
C000454,高强,19931843374,userC000454@qq.com,未知,53,370000,山东省,银卡会员,210000199310046727,2025-12-29 08:54:16,2025-12-30 16:47:08
C000455,吴超,17253922042,userC000455@example.com,未知,28,610000,陕西省,银卡会员,420000198712319958,2024-11-14 04:55:16,2025-10-16 12:31:56
C000456,何伟,13587794498,userC000456@outlook.com,女,25,610000,陕西省,钻石会员,320000199909195012,2025-08-02 16:55:09,2025-10-23 13:03:52
C000457,林娟,15334997654,userC000457@163.com,未知,33,130000,河北省,钻石会员,420000200709232841,2023-08-22 09:41:45,2025-02-14 03:36:27
C000458,陈敏,18254547535,userC000458@gmail.com,女,58,410000,河南省,普通会员,510000199606250891,2023-07-04 14:11:53,2024-04-17 05:25:40
C000459,高洋,18385661930,userC000459@example.com,女,41,520000,贵州省,金卡会员,540000196909296397,2022-05-27 00:56:42,2024-10-13 05:09:25
C000460,林秀英,18947934645,userC000460@example.com,未知,27,340000,安徽省,普通会员,410000197607026247,2021-07-01 05:49:26,2024-05-13 04:39:48
C000461,高芳,18860555858,userC000461@example.com,女,74,460000,海南省,普通会员,120000199206161832,2025-07-05 23:42:49,2025-12-25 15:09:33
C000462,王明,17293204339,userC000462@outlook.com,男,20,810000,香港特别行政区,钻石会员,350000196501137500,2024-04-17 04:59:53,2025-10-07 05:40:49
C000463,林静,17039472372,userC000463@163.com,女,22,450000,广西壮族自治区,普通会员,420000196511244788,2024-03-23 19:14:49,2024-11-27 21:43:05
C000464,王勇,19592816112,userC000464@163.com,女,72,110000,北京市,金卡会员,820000199806098121,2025-10-08 17:13:57,2025-12-04 01:35:48
C000465,赵娜,15360082975,userC000465@qq.com,男,56,540000,西藏自治区,银卡会员,230000198612191600,2023-06-04 20:29:58,2025-04-22 01:28:08
C000466,杨磊,15162782681,userC000466@gmail.com,男,17,440000,广东省,银卡会员,450000196801309973,2023-11-01 06:13:55,2024-10-18 01:27:21
C000467,陈艳,17846694395,userC000467@163.com,未知,19,370000,山东省,钻石会员,810000196505145435,2024-10-23 06:35:26,2024-12-24 13:18:54
C000468,张秀英,17516699257,userC000468@outlook.com,女,60,620000,甘肃省,钻石会员,460000198702114303,2022-06-02 22:58:10,2023-10-17 14:17:52
C000469,张涛,17177859963,userC000469@gmail.com,男,59,230000,黑龙江省,钻石会员,320000199511057727,2022-07-04 05:25:27,2025-06-10 10:32:01
C000470,徐娟,13142022167,userC000470@outlook.com,未知,60,530000,云南省,金卡会员,630000196303093834,2023-02-12 01:07:32,2025-11-21 22:55:50
C000471,朱强,17952830469,userC000471@outlook.com,男,48,810000,香港特别行政区,钻石会员,510000196604257479,2022-01-25 14:36:16,2022-06-06 21:17:17
C000472,陈娟,13814558973,userC000472@example.com,男,42,320000,江苏省,银卡会员,120000200407272745,2021-01-24 15:41:47,2023-03-16 16:09:35
C000473,李超,18068913554,userC000473@gmail.com,男,61,360000,江西省,普通会员,430000198901019721,2020-02-23 12:20:08,2020-12-13 02:32:03
C000474,杨芳,13581941211,userC000474@163.com,女,74,620000,甘肃省,普通会员,370000197010130059,2020-03-30 19:35:09,2023-08-14 20:23:35
C000475,赵娟,19475714003,userC000475@163.com,女,44,450000,广西壮族自治区,银卡会员,420000200210143507,2023-08-10 22:19:19,2023-08-16 02:49:58
C000476,吴勇,15793703909,userC000476@163.com,未知,52,410000,河南省,银卡会员,330000199712270168,2022-12-26 12:17:08,2024-10-24 12:49:46
C000477,林强,,userC000477@gmail.com,未知,43,610000,陕西省,银卡会员,230000196111273233,2020-12-07 19:09:11,2021-10-21 19:31:29
C000478,朱磊,13683731619,userC000478@example.com,男,50,320000,江苏省,银卡会员,330000199101072807,2021-07-03 13:52:24,2024-11-24 04:08:53
C000479,王明,13266704694,,未知,60,230000,黑龙江省,钻石会员,650000200604231852,2022-11-15 21:45:59,2023-11-05 19:48:08
C000480,黄超,18430247424,userC000480@outlook.com,男,34,420000,湖北省,金卡会员,500000196104120798,2022-09-27 14:20:40,2025-09-20 06:00:39
C000481,周超,13130459220,userC000481@example.com,未知,60,310000,上海市,普通会员,520000200202242718,2020-11-07 11:27:43,2021-04-26 12:45:09
C000482,张磊,15755342473,userC000482@example.com,未知,52,430000,湖南省,钻石会员,360000197906191274,2025-09-25 05:44:06,2025-12-15 07:44:16
C000483,杨磊,17439370546,userC000483@qq.com,男,56, 210000,辽宁省,银卡会员,350000198511196124,2023-09-25 19:20:17,2024-07-19 23:23:59
C000484,郭明,19099219146,userC000484@163.com,女,59,820000,澳门特别行政区,银卡会员,350000200511034965,2025-12-16 11:51:39,2025-12-18 12:28:01
C000485,杨勇,17466126483,userC000485@example.com,女,24,500000,重庆市,银卡会员,540000197312166278,2020-03-29 03:00:42,2023-06-22 09:02:15
C000486,王强,13904997755,userC000486@example.com,未知,53,340000,安徽省,银卡会员,460000197203221060,2025-10-17 09:45:38,2025-12-07 13:21:24
C000487,李强,17194367444,userC000487@qq.com,未知,29,520000,贵州省,普通会员,420000200201160478,2020-05-06 00:46:55,2021-10-09 16:49:41
C000488,黄敏,18694102839,userC000488@example.com,未知,69,520000,贵州省,普通会员,110000200108123409,2020-10-14 23:01:54,2023-04-05 21:10:17
C000489,张杰,18898424267,userC000489@163.com,女,66,140000,山西省,银卡会员,820000200205305315,2023-09-20 02:56:15,2024-02-28 23:54:51
C000490,孙超,18409768215,userC000490@gmail.com,未知,51,150000,内蒙古自治区,金卡会员,820000200407299319,2022-09-29 06:33:42,2025-12-14 17:54:06
C000491,刘艳,17596316864,userC000491@qq.com,男,44,650000,新疆维吾尔自治区,银卡会员,520000196012128452,2021-04-20 02:19:42,2024-06-29 12:45:37
C000492,张涛,17232472025,userC000492@example.com,未知,19,520000,贵州省,银卡会员,310000197012276487,2023-08-17 06:10:45,2025-08-27 23:31:45
C000493,张勇,15382455187,userC000493@qq.com,女,49,510000,四川省,银卡会员,620000200612163423,2021-08-17 12:18:19,2024-08-26 22:58:21
C000494,赵秀英,18013875795,userC000494@example.com,女,22,820000,澳门特别行政区,银卡会员,110000197102253284,2024-11-16 05:42:17,2025-05-21 16:49:31
C000495,高华,18470260378,userC000495@outlook.com,男,73,820000,澳门特别行政区,普通会员,410000196708102488,2022-04-01 05:18:05,2024-10-04 02:59:30
C000496,朱伟,15366246274,userC000496@qq.com,未知,75,710000,台湾省,钻石会员,820000196803259922,2021-12-03 01:41:57,2025-07-05 01:13:00
C000497,胡秀英,19308555877,userC000497@example.com,女,59,230000,黑龙江省,普通会员,620000199904247741,2024-10-12 03:37:22,2025-04-26 20:39:38
C000498,胡敏,15394639637,userC000498@qq.com,未知,47,340000,安徽省,银卡会员,110000200303295500,2023-02-09 17:55:13,2024-01-27 04:20:14
C000499,胡娜,17016190940,userC000499@163.com,女,70,810000,香港特别行政区,钻石会员,150000198408276400,2022-07-07 18:53:58,2024-08-04 07:34:13
C000500,高超,13135811790,userC000500@example.com,女,73,110000,北京市,银卡会员,510000197003237862,2025-06-15 08:00:48,2025-12-03 05:05:44
C000501,赵超,,userC000501@outlook.com,未知,31,110000,北京市,钻石会员,450000200602182722,2021-03-21 17:59:59,2024-05-28 02:25:05
C000502,王磊,18710092259,userC000502@example.com,女,58,420000,湖北省,普通会员,450000199403267616,2025-11-16 01:43:48,2025-11-22 09:23:42
C000503,徐强,13616009791,userC000503@163.com,男,28,410000,河南省,银卡会员,360000198703104160,2022-05-29 10:58:32,2024-01-20 22:36:11
C000504,徐超,17990149127,userC000504@qq.com,未知,75,230000,黑龙江省,普通会员,610000200704228424,2021-08-18 03:07:49,2022-10-30 18:42:52
C000505,周洋,18026332504,userC000505@example.com,未知,65,710000,台湾省,银卡会员,230000197806255898,2024-09-25 04:24:46,2025-12-12 17:42:40
C000506,杨娜,15423565265,userC000506@qq.com,男,37,110000,北京市,钻石会员,530000200712287003,2024-06-13 08:51:31,2025-05-14 22:30:34
C000507,胡超,15181331187,userC000507@outlook.com,男,16,640000,宁夏回族自治区,银卡会员,640000199501097599,2025-03-14 06:36:08,2025-05-31 01:28:50
C000508,郭静,13380072209,userC000508@163.com,未知,64,440000,广东省,普通会员,520000196210317656,2025-07-26 23:58:31,2025-12-08 22:53:07
C000509,朱娟,19234164296,userC000509@163.com,男,65,350000,福建省,金卡会员,820000197112306851,2023-05-23 15:36:04,2025-08-08 20:55:21
C000510,何娟,13692758508,userC000510@gmail.com,未知,53,370000,山东省,钻石会员,310000198211272118,2024-09-24 08:31:59,2025-02-25 11:34:18
C000511,周军,13290882451,userC000511@gmail.com,未知,17,650000,新疆维吾尔自治区,钻石会员,440000199402216790,2023-07-24 04:05:31,2023-09-24 01:11:32
C000512,高华,19583640704,userC000512@qq.com,未知,29,820000,澳门特别行政区,钻石会员,140000199205179806,2021-04-18 22:50:51,2022-01-13 22:20:55
C000513,何秀英,18473874089,userC000513@outlook.com,未知,23,510000,四川省,银卡会员,140000197507183518,2021-08-22 16:47:43,2022-04-03 18:22:50
C000514,李伟,13248015319,userC000514@qq.com,未知,18,140000,山西省,钻石会员,360000197206292961,2025-07-19 02:25:08,2025-12-08 07:03:07
C000515,赵艳,13053879941,userC000515@163.com,未知,53,220000,吉林省,普通会员,,2020-06-27 18:08:07,2021-04-16 12:52:23
C000516,赵娜,13522106851,userC000516@qq.com,女,64,410000,河南省,金卡会员,650000198809088752,2021-07-20 04:28:09,2022-07-26 15:26:01
C000517,李涛,13251368803,userC000517@qq.com,未知,31,530000,云南省,银卡会员,370000197006045994,2022-10-16 02:23:32,2024-03-04 03:51:23
C000518,黄秀英,17560761363,userC000518@outlook.com,未知,55,610000,陕西省,普通会员,420000197910305526,2025-05-16 15:14:25,2025-05-22 13:25:43
C000519,陈秀英,13921183151,userC000519@qq.com,女,40,650000,新疆维吾尔自治区,银卡会员,820000198109236210,2023-11-01 08:49:07,2025-02-12 11:53:45
C000520,陈勇,13185226040,userC000520@gmail.com,未知,69,650000,新疆维吾尔自治区,钻石会员,540000199006042644,2022-03-08 17:02:45,2022-07-31 12:27:54
C000521,王磊,15848061028,userC000521@gmail.com,男,73,120000,天津市,银卡会员,360000200308290530,2025-07-31 19:28:44,2025-09-20 02:15:22
C000522,朱涛,15663261381,userC000522@gmail.com,未知,62,130000,河北省,普通会员,,2023-04-14 17:05:23,2023-07-28 14:39:43
C000523,杨静,18912498038,userC000523@gmail.com,男,64,210000,辽宁省,普通会员,500000199811053801,2020-05-09 07:13:29,2023-10-12 16:49:50
C000524,王强,19229917872,userC000524@example.com,男,18,510000,四川省,钻石会员,520000199008020405,2024-02-01 02:16:46,2024-12-21 00:12:48
C000525,吴华,17110796141,userC000525@example.com,未知,58,220000,吉林省,普通会员,810000200204012015,2023-07-13 22:39:11,2025-10-17 14:58:11
C000526,陈洋,19244281898,userC000526@outlook.com,男,44,130000,河北省,钻石会员,820000198112167307,2020-05-29 04:20:37,2025-06-20 19:06:10
C000527,高明,15685458441,userC000527@outlook.com,未知,49,130000,河北省,钻石会员,710000196406025934,2024-09-06 08:42:34,2025-01-08 06:38:01
C000528,何超,18713094866,userC000528@gmail.com,男,44,540000,西藏自治区,钻石会员,410000199607217140,2023-04-23 23:15:49,2023-04-29 17:53:06
C000529,杨强,19384248396,userC000529@163.com,女,39,540000,西藏自治区,普通会员,320000200710294167,2022-10-06 07:40:52,2024-10-26 17:13:41
C000530,郭明,13103814958,userC000530@example.com,未知,49,530000,云南省,银卡会员,410000198012296483,2024-12-25 19:48:50,2025-03-01 03:14:17
C000531,胡伟,17405386411,userC000531@example.com,男,35,140000,,普通会员,530000196208192767,2020-08-18 11:23:42,2025-08-18 02:54:54
C000532,吴涛,13726765554,userC000532@example.com,未知,30,220000,吉林省,钻石会员,650000196702067200,2022-11-03 21:03:46,2025-04-19 17:34:57
C000533,高娜,19766529210,userC000533@outlook.com,男,73,360000,江西省,钻石会员,230000198708232968,2020-04-22 12:45:39,2021-10-07 12:21:37
C000534,徐军,19154910370,userC000534@163.com,男,68,820000,澳门特别行政区,钻石会员,150000199607159767,2021-10-17 13:20:22,2023-05-20 17:31:06
C000535,郭杰,19003496641,userC000535@163.com,女,43,630000,青海省,银卡会员,640000198303285291,2025-10-21 12:37:36,2025-11-11 19:09:20
C000536,何军,17429647468,userC000536@qq.com,男,16,430000,湖南省,银卡会员,110000196409210752,2024-03-07 18:21:49,2024-12-04 02:52:15
C000537,郭静,15315844127,userC000537@qq.com,男,22,460000,海南省,金卡会员,210000196311264213,2022-11-15 15:32:10,2023-12-24 00:28:11
C000538,王伟,18302861675,userC000538@163.com,女,19,130000,河北省,钻石会员,420000196101198102,2023-09-07 17:53:27,2024-11-26 20:40:23
C000539,杨芳,19550254996,userC000539@qq.com,女,28,360000,江西省,银卡会员,320000198105235200,2023-11-18 11:44:23,2024-09-19 06:33:38
C000540,孙华,18334824036,userC000540@outlook.com,未知,47,360000,江西省,普通会员,350000197712227702,2020-05-01 19:56:13,2022-07-04 23:35:08
C000541,朱静,18451919635,userC000541@gmail.com,未知,38,450000,广西壮族自治区,银卡会员,540000199106127653,2021-03-07 20:11:18,2024-02-09 10:48:52
C000542,何华,19458714481,userC000542@example.com,男,54,340000,安徽省,金卡会员,650000197302195105,2023-12-23 03:01:47,2024-02-26 23:43:33
C000543,陈杰,17829122793,userC000543@gmail.com,女,71,450000,广西壮族自治区,金卡会员,110000196208122411,2024-02-04 14:46:12,2025-06-21 23:22:29
C000544,陈娟,19195440644,userC000544@qq.com,未知,70,120000,天津市,钻石会员,650000197501177139,2021-07-05 21:12:28,2023-12-27 22:35:20
C000545,王华,13852207911,userC000545@example.com,未知,48,340000,安徽省,普通会员,620000199207043254,2020-02-12 17:50:19,2025-03-04 22:48:53
C000546,李洋,15528811298,userC000546@gmail.com,男,19,530000,云南省,金卡会员,320000200610240373,2023-09-07 17:22:50,2025-02-05 01:15:12
C000547,郭伟,17951383105,userC000547@163.com,未知,42,430000,湖南省,金卡会员,820000197404127197,2022-11-26 08:04:25,2025-03-10 23:09:52
C000548,吴伟,19139042010,userC000548@gmail.com,未知,62,410000,河南省,银卡会员,120000197702256819,2021-10-06 03:08:21,2023-12-07 22:27:10
C000549,朱静,18272652596,userC000549@gmail.com,女,73,650000,新疆维吾尔自治区,钻石会员,110000198210175860,2020-11-09 04:29:52,2021-10-03 01:59:40
C000550,林磊,19288890254,userC000550@outlook.com,未知,53,810000,香港特别行政区,钻石会员,460000199708318150,2023-08-09 02:40:52,2023-12-23 00:53:49
C000551,张军,13540251274,userC000551@outlook.com,女,73,360000,江西省,银卡会员,500000199011091379,2023-04-30 06:29:58,2023-10-13 11:24:44
C000552,何华,17286299897,userC000552@qq.com,男,43,110000,北京市,金卡会员,,2023-08-28 12:52:13,2025-06-21 08:59:12
C000553,郭静,19651593260,userC000553@163.com,未知,49,130000,河北省,银卡会员,650000197111071308,2021-01-20 11:43:45,2024-09-03 23:35:03
C000554,何敏,19028544858,userC000554@163.com,未知,71,350000,福建省,金卡会员,500000198501142667,2021-05-28 14:01:26,2024-05-23 01:47:09
C000555,林超,13466741928,userC000555@outlook.com,未知,32,340000,安徽省,金卡会员,220000199302053904,2021-10-26 12:35:11,2025-11-10 22:16:36
C000556,孙超,15036492166,userC000556@gmail.com,男,64,370000,山东省,普通会员,310000196412260290,2021-10-07 11:19:31,2025-01-03 18:18:02
C000557,郭秀英,17916281471,userC000557@outlook.com,未知,75,650000,新疆维吾尔自治区,普通会员,310000196101310916,2025-11-23 01:42:09,2025-12-12 03:43:12
C000558,高明,15746219804,userC000558@outlook.com,女,64,320000,江苏省,金卡会员,220000197801013137,2020-01-08 11:04:22,2020-02-14 00:35:31
C000559,郭军,19855960059,userC000559@outlook.com,女,57,630000,青海省,普通会员,320000198204258096,2022-10-19 09:39:36,2024-05-21 03:27:24
C000560,李静,17070139343,userC000560@outlook.com,男,42,120000,天津市,金卡会员,650000198401304461,2023-03-20 07:41:00,2024-07-08 09:16:16
C000561,朱洋,18594051162,userC000561@outlook.com,男,20,220000,吉林省,钻石会员,220000200108041919,2022-11-13 09:27:21,2023-01-14 10:28:04
C000562,吴磊,,userC000562@qq.com,女,62,450000,广西壮族自治区,普通会员,210000197602085124,2022-09-24 16:07:41,2024-08-17 10:48:30
C000563,周杰,19225429899,userC000563@example.com,未知,34,820000,澳门特别行政区,普通会员,110000200009267741,2020-07-24 11:55:25,2021-11-07 14:00:13
C000564,赵涛,13604476041,userC000564@outlook.com,未知,24,650000,新疆维吾尔自治区,金卡会员,350000196302273856,2022-05-14 06:45:03,2023-01-28 18:23:55
C000565,高敏,13531207842,userC000565@gmail.com,女,18,820000,澳门特别行政区,钻石会员,640000199402217976,2022-12-17 18:20:49,2024-12-21 12:15:18
C000566,王艳,19795112388,userC000566@gmail.com,未知,18,430000,湖南省,钻石会员,630000196207240939,2020-10-09 02:03:49,2022-11-06 21:55:22
C000567,黄杰,18321908942,userC000567@outlook.com,女,47,440000,广东省,银卡会员,110000200202104206,2023-07-12 16:26:07,2025-01-10 19:24:17
C000568,朱静,19683763635,userC000568@qq.com,女,63,230000,黑龙江省,银卡会员,500000199412092803,2021-09-23 15:50:48,2022-02-03 02:53:30
C000569,李涛,15955296307,userC000569@outlook.com,男,56,150000,内蒙古自治区,金卡会员,610000200203190208,2023-05-27 12:39:22,2025-07-30 02:31:14
C000570,徐磊,15007860811,userC000570@outlook.com,女,38,510000,四川省,银卡会员,610000198706144808,2021-11-22 21:03:22,2022-01-01 08:09:58
C000571,何强,15129163029,userC000571@example.com,男,27,150000,内蒙古自治区,金卡会员,820000199512118596,2025-04-02 17:57:59,2025-08-15 13:42:01
C000572,王军,1853345575,userC000572@outlook.com,女,50,140000,山西省,金卡会员,340000196101224724,2022-04-28 03:56:07,2023-11-28 00:39:32
C000573,高华,18265008237,userC000573@gmail.com,男,56,130000,河北省,金卡会员,430000196808186053,2021-09-12 00:42:45,2025-02-02 14:40:40
C000574,胡勇,13513430328,userC000574@qq.com,未知,72,320000,江苏省,普通会员,330000198708062653,2021-07-18 16:00:17,2024-05-04 08:25:55
C000575,胡华,15387654290,userC000575@outlook.com,未知,23,530000,云南省,普通会员,360000199012088155,2024-06-24 17:57:35,2025-02-18 06:18:20
C000576,李华,13940726268,userC000576@qq.com,男,56,500000,重庆市,钻石会员,410000199611184299,2024-12-10 03:51:48,2025-01-18 11:34:11
C000577,高华,13025942193,userC000577@gmail.com,男,52,620000,甘肃省,金卡会员,460000196909128469,2021-09-02 03:19:52,2025-01-07 11:42:51
C000578,张明,15198206951,userC000578@qq.com,未知,74,440000,广东省,普通会员,430000200712016779,2021-11-14 05:27:26,2021-12-12 13:38:30
C000579,刘艳,15101307709,userC000579@outlook.com,未知,27,820000,澳门特别行政区,金卡会员,460000196410106759,2024-10-22 17:40:02,2025-10-19 10:24:42
C000580,杨杰,18403248615,userC000580@163.com,未知,52,210000,辽宁省,普通会员,,2020-09-20 20:23:18,2022-08-07 05:38:08
C000581,李涛,1941161837,userC000581@outlook.com,未知,18,450000,广西壮族自治区,银卡会员,340000198209088193,2023-03-14 23:24:27,2025-07-13 03:13:49
C000582,林军,13735912476,userC000582@example.com,未知,30,140000,山西省,钻石会员,350000197410110442,2024-07-16 05:10:04,2025-06-05 00:02:13
C000583,杨华,13942733376,userC000583@qq.com,女,49,360000,江西省,金卡会员,230000197307056474,2020-09-12 23:32:41,2025-09-09 02:00:21
C000584,杨强,15607928866,,未知,26,210000,辽宁省,钻石会员,110000196405142582,2020-08-06 19:53:02,2024-11-30 17:47:53
C000585,李伟,19681327992,userC000585@gmail.com,女,74,450000,广西壮族自治区,银卡会员,630000199111088190,2025-08-02 21:05:36,2025-11-23 22:55:36
C000586,徐强,15047992989,userC000586@163.com,未知,29,620000,甘肃省,钻石会员,810000198511191576,2022-05-29 17:53:20,2022-08-04 19:15:40
C000587,孙军,15408732857,userC000587@163.com,男,70,370000,山东省,普通会员,510000198611183247,2023-11-21 04:38:25,2025-04-21 17:41:16
C000588,黄涛,,userC000588@outlook.com,女,59,540000,西藏自治区,钻石会员,220000198501101669,2023-09-01 02:19:49,2024-05-19 11:35:08
C000589,吴华,15679120107,userC000589@gmail.com,未知,20,210000,辽宁省,银卡会员,440000196602023632,2024-12-17 07:42:40,2025-04-28 07:42:46
C000590,林芳,18090526582,userC000590@qq.com,男,20,120000,天津市,钻石会员,210000200208319871,2025-06-11 10:45:20,2025-07-25 00:29:08
C000591,黄强,18925423736,userC000591@gmail.com,未知,69,540000,西藏自治区,钻石会员,310000196112246241,2020-12-12 09:53:27,2023-05-11 19:09:46
C000592,王艳,15520736011,userC000592@qq.com,女,18,150000,内蒙古自治区,金卡会员,540000197311273009,2025-11-22 04:32:23,2025-11-26 03:46:54
C000593,胡秀英,15106045298,userC000593@gmail.com,女,66,460000,海南省,金卡会员,610000198903174148,2025-10-23 00:43:29,2025-12-14 04:10:11
C000594,胡勇,19066986233,userC000594@gmail.com,男,48,530000,云南省,钻石会员,410000199609139722,2025-11-20 16:03:21,2025-12-19 01:45:10
C000595,张静,17954734574,userC000595@163.com,女,61,350000,福建省,银卡会员,340000198008315545,2022-05-12 06:40:45,2022-10-05 18:47:45
C000596,杨秀英,13315397246,userC000596@163.com,男,44,110000,北京市,普通会员,140000198710202678,2021-09-09 18:26:17,2023-12-12 02:04:57
C000597,吴秀英,15059066018,userC000597@163.com,未知,58,340000,安徽省,银卡会员,440000196308156075,2025-03-18 00:26:37,2025-08-10 05:10:10
C000598,何超,19761178467,userC000598@example.com,女,70,360000,江西省,普通会员,310000199801275420,2023-02-01 09:07:52,2023-07-09 10:30:20
C000599,赵军,15827877196,userC000599@gmail.com,男,75,430000,湖南省,金卡会员,500000197604090210,2023-05-06 13:58:53,2024-09-08 06:47:44
C000600,杨洋,17343968295,userC000600@163.com,M,40,340000,安徽省,银卡会员,220000199804086808,2023-12-22 19:10:34,2025-08-04 21:59:54
C000601,刘伟,17291050289,userC000601@163.com,男,29,430000,湖南省,银卡会员,110000198109156055,2020-09-26 10:37:50,2023-01-17 11:29:08
C000602,陈强,18768094731,userC000602@163.com,未知,50,130000,河北省,普通会员,810000200705118447,2021-05-24 09:31:13,2023-03-04 02:24:15
C000603,赵敏,15168963586,userC000603@gmail.com,女,57,540000,西藏自治区,银卡会员,430000196310162811,2025-10-12 15:44:40,2025-12-20 16:57:25
C000604,杨杰,18168992729,userC000604@example.com,女,20,360000,江西省,金卡会员,430000199908223221,2020-03-16 16:55:14,2025-03-22 07:09:26
C000605,杨勇,18625493298,userC000605@gmail.com,女,60,210000,辽宁省,普通会员,230000196603112648,2020-02-15 12:06:25,2025-05-07 06:37:37
C000606,何娜,18338726717,userC000606@gmail.com,未知,75,220000,吉林省,钻石会员,420000200509295887,2022-11-22 16:22:13,2023-08-20 06:04:43
C000607,黄华,15268963421,userC000607@163.com,女,45,350000,福建省,银卡会员,110000197910227343,2023-02-08 08:49:19,2025-04-28 10:53:07
C000608,朱洋,19177155092,userC000608@example.com,未知,51,640000,宁夏回族自治区,普通会员,610000198802248883,2025-07-04 21:49:22,2025-08-28 20:36:35
C000609,郭芳,15390600840,userC000609@gmail.com,女,24,440000,广东省,金卡会员,540000196811298448,2022-02-21 21:39:59,2023-11-02 01:01:25
C000610,陈娜,18779466678,userC000610@163.com,女,52,210000,辽宁省,金卡会员,330000199212154746,2022-12-06 06:23:56,2025-08-23 11:41:19
C000611,赵华,19660723479,userC000611@example.com,男,57,710000,台湾省,金卡会员,620000199304133713,2020-10-07 12:56:52,2025-11-07 12:20:42
C000612,林明,17789856068,userC000612@example.com,女,62,420000,湖北省,普通会员,370000198406149675,2022-04-09 14:04:02,2024-06-28 00:57:17
C000613,张秀英,15257675036,userC000613@example.com,女,19,710000,台湾省,银卡会员,360000199310027768,2022-09-14 03:13:08,2023-11-17 21:41:42
C000614,吴静,18179663929,userC000614@qq.com,女,39,450000,广西壮族自治区,金卡会员,150000199605310376,2024-08-29 09:41:31,2025-04-30 04:54:24
C000615,刘艳,19293498246,,男,18,420000,湖北省,普通会员,230000197509126029,2020-01-18 22:03:59,2021-04-22 22:06:08
C000616,郭洋,17202785364,userC000616@example.com,女,26,230000,黑龙江省,普通会员,620000199702169174,2023-03-17 22:15:34,2024-05-12 23:15:31
C000617,周明,phone_6081,userC000617@gmail.com,男,54,410000,河南省,金卡会员,340000199005218293,2024-08-16 05:32:16,2025-07-08 22:22:26
C000618,周杰,13424335059,userC000618@example.com,女,57,330000,浙江省,银卡会员,220000196504260276,2024-09-22 04:43:05,2025-09-17 21:18:01
C000619,周洋,15191996181,userC000619@gmail.com,男,47,420000,湖北省,普通会员,310000200609022886,2025-07-10 05:15:21,2025-08-03 19:08:06
C000620,郭超,18362996886,userC000620@qq.com,男,60,370000,山东省,银卡会员,310000200602286739,2025-08-21 00:12:01,2025-09-12 21:46:13
C000621,刘勇,15191619752,userC000621@163.com,男,63,110000,北京市,钻石会员,450000199808048186,2024-10-03 14:53:29,2025-10-01 04:58:54
C000622,郭杰,19675300046,userC000622@gmail.com,女,73,340000,安徽省,银卡会员,510000196611278248,2025-06-27 07:15:39,2025-11-29 19:44:50
